sku,base_sku,original_code,name,description,brand,category,base_price,active,source_status,source_sheet,source_row
SIN MARCA IDENTIFICADA-E509,SIN MARCA IDENTIFICADA-E509,E509,EMPAQUE VALVULA 509,,SIN MARCA IDENTIFICADA,EMPAQUES,9.28,true,Activo,SIN MARCA IDENTIFICADA,812
SIN MARCA IDENTIFICADA-E320,SIN MARCA IDENTIFICADA-E320,E320,EMPAQUE VALVULA SERIES 3.20.4,,SIN MARCA IDENTIFICADA,EMPAQUES,6.03,true,Activo,SIN MARCA IDENTIFICADA,813
SIN MARCA IDENTIFICADA-E650,SIN MARCA IDENTIFICADA-E650,E650,EMPAQUE SERIE 670/650,,SIN MARCA IDENTIFICADA,EMPAQUES,9.28,true,Activo,SIN MARCA IDENTIFICADA,814
SIN MARCA IDENTIFICADA-E618,SIN MARCA IDENTIFICADA-E618,E618,EMPAQUE VALVULA 618 A,,SIN MARCA IDENTIFICADA,EMPAQUES,9.28,true,Activo,SIN MARCA IDENTIFICADA,815
SIN MARCA IDENTIFICADA-SAC 01,SIN MARCA IDENTIFICADA-SAC 01,SAC 01,SACAPIVOTE ANARANJADO CORTO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,12.06,true,Activo,SIN MARCA IDENTIFICADA,817
SIN MARCA IDENTIFICADA-SAC 02,SIN MARCA IDENTIFICADA-SAC 02,SAC 02,SACAPIVOTE JUMBO DOS USOS,,SIN MARCA IDENTIFICADA,SACAPIVOTES,16.94,true,Activo,SIN MARCA IDENTIFICADA,818
SIN MARCA IDENTIFICADA-SAC 03,SIN MARCA IDENTIFICADA-SAC 03,SAC 03,SACAPIVOTE LARGO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,16.94,true,Activo,SIN MARCA IDENTIFICADA,819
SIN MARCA IDENTIFICADA-SAC 04,SIN MARCA IDENTIFICADA-SAC 04,SAC 04,SACAPIVOTE METAL CORTO LLAVER,,SIN MARCA IDENTIFICADA,SACAPIVOTES,12.06,true,Activo,SIN MARCA IDENTIFICADA,820
SIN MARCA IDENTIFICADA-SAC 05,SIN MARCA IDENTIFICADA-SAC 05,SAC 05,SACAPIVOTE AZUL,,SIN MARCA IDENTIFICADA,SACAPIVOTES,10.90,true,Activo,SIN MARCA IDENTIFICADA,821
SIN MARCA IDENTIFICADA-SAC 06,SIN MARCA IDENTIFICADA-SAC 06,SAC 06,SACAPIVOTE METAL LARGO LLAVERO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,16.80,true,Activo,SIN MARCA IDENTIFICADA,822
SIN MARCA IDENTIFICADA-SAC 07,SIN MARCA IDENTIFICADA-SAC 07,SAC 07,SACAPIVOTE ROJO NEGRO 5.5 CM,,SIN MARCA IDENTIFICADA,SACAPIVOTES,12.06,true,Activo,SIN MARCA IDENTIFICADA,823
SIN MARCA IDENTIFICADA-SAC 08,SIN MARCA IDENTIFICADA-SAC 08,SAC 08,SACAPIVOTE USA,,SIN MARCA IDENTIFICADA,SACAPIVOTES,71.00,true,Activo,SIN MARCA IDENTIFICADA,824
SIN MARCA IDENTIFICADA-SAC 09,SIN MARCA IDENTIFICADA-SAC 09,SAC 09,SACAPIVOTE OCULTO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,10.79,true,Activo,SIN MARCA IDENTIFICADA,825
SIN MARCA IDENTIFICADA-SAC 10,SIN MARCA IDENTIFICADA-SAC 10,SAC 10,TARRAJA 4 USOS CROMADA,,SIN MARCA IDENTIFICADA,SACAPIVOTES,13.22,true,Activo,SIN MARCA IDENTIFICADA,826
SIN MARCA IDENTIFICADA-SAC 11,SIN MARCA IDENTIFICADA-SAC 11,SAC 11,TARRAJA 4 USOS JUMBO NEGRA,,SIN MARCA IDENTIFICADA,SACAPIVOTES,39.90,true,Activo,SIN MARCA IDENTIFICADA,827
SIN MARCA IDENTIFICADA-SAC 12,SIN MARCA IDENTIFICADA-SAC 12,SAC 12,TARRAJA 4 USOS NEGRA,,SIN MARCA IDENTIFICADA,SACAPIVOTES,13.22,true,Activo,SIN MARCA IDENTIFICADA,828
SIN MARCA IDENTIFICADA-SAC 13,SIN MARCA IDENTIFICADA-SAC 13,SAC 13,TARRAJA DOS USOS,,SIN MARCA IDENTIFICADA,SACAPIVOTES,10.88,true,Activo,SIN MARCA IDENTIFICADA,829
SIN MARCA IDENTIFICADA-SAC 14,SIN MARCA IDENTIFICADA-SAC 14,SAC 14,TARRAJA JUMBO REDONDA 4 USOS,,SIN MARCA IDENTIFICADA,SACAPIVOTES,48.37,true,Activo,SIN MARCA IDENTIFICADA,830
SIN MARCA IDENTIFICADA-SAC15,SIN MARCA IDENTIFICADA-SAC15,SAC15,SACAPIVOTE AGUAYO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,20.00,true,Activo,SIN MARCA IDENTIFICADA,831
SIN MARCA IDENTIFICADA-SAC16,SIN MARCA IDENTIFICADA-SAC16,SAC16,SACAPIVOTE AGUAYO LARGO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,24.00,true,Activo,SIN MARCA IDENTIFICADA,832
SIN MARCA IDENTIFICADA-SAC17,SIN MARCA IDENTIFICADA-SAC17,SAC17,SACAPIVOTE EXTRA LARGO,,SIN MARCA IDENTIFICADA,SACAPIVOTES,25.00,true,Activo,SIN MARCA IDENTIFICADA,833
SIN MARCA IDENTIFICADA-PAV1,SIN MARCA IDENTIFICADA-PAV1,PAV1,DESARMADOR PARA TUERCA TR573,,SIN MARCA IDENTIFICADA,ACCESORIOS,84.68,true,Activo,SIN MARCA IDENTIFICADA,835
SIN MARCA IDENTIFICADA-PAV2,SIN MARCA IDENTIFICADA-PAV2,PAV2,TUERCA 218,,SIN MARCA IDENTIFICADA,ACCESORIOS,9.63,true,Activo,SIN MARCA IDENTIFICADA,836
SIN MARCA IDENTIFICADA-EVCH3,SIN MARCA IDENTIFICADA-EVCH3,EVCH3,CENTRO DE VALVULA DE TRACTOR (218),,SIN MARCA IDENTIFICADA,ACCESORIOS,26.56,true,Activo,SIN MARCA IDENTIFICADA,837
SIN MARCA IDENTIFICADA-EH42,SIN MARCA IDENTIFICADA-EH42,EH42,CUERPO VALVULA TRJ670-03,,SIN MARCA IDENTIFICADA,ACCESORIOS,96.74,true,Activo,SIN MARCA IDENTIFICADA,838
SIN MARCA IDENTIFICADA-EH41,SIN MARCA IDENTIFICADA-EH41,EH41,BASE VALVULA TRJ670-03 O TRJ650-03,,SIN MARCA IDENTIFICADA,ACCESORIOS,96.74,true,Activo,SIN MARCA IDENTIFICADA,839
SIN MARCA IDENTIFICADA-MON 01,SIN MARCA IDENTIFICADA-MON 01,MON 01,MONTAVALVULA METALICO DE PALANCA,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,72.50,true,Activo,SIN MARCA IDENTIFICADA,841
SIN MARCA IDENTIFICADA-MON 02,SIN MARCA IDENTIFICADA-MON 02,MON 02,MONTAVALVULA DE PLASTICO,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,78.65,true,Activo,SIN MARCA IDENTIFICADA,842
SIN MARCA IDENTIFICADA-MON 03,SIN MARCA IDENTIFICADA-MON 03,MON 03,MONTAVALVULA FLEXIBLE,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,66.58,true,Activo,SIN MARCA IDENTIFICADA,843
SIN MARCA IDENTIFICADA-MON 04,SIN MARCA IDENTIFICADA-MON 04,MON 04,MONTAVALVULA CON PROTECCIÓN PLASTICA PARA TPMS,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,96.74,true,Activo,SIN MARCA IDENTIFICADA,844
SIN MARCA IDENTIFICADA-MON 05,SIN MARCA IDENTIFICADA-MON 05,MON 05,DESMONTAVALVULA METALICO,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,302.41,true,Activo,SIN MARCA IDENTIFICADA,845
SIN MARCA IDENTIFICADA-MON 06,SIN MARCA IDENTIFICADA-MON 06,MON 06,DOBLA VALVULA,,SIN MARCA IDENTIFICADA,MONTAVALVULAS,156.00,true,Activo,SIN MARCA IDENTIFICADA,846
SIN MARCA IDENTIFICADA-PLI14,SIN MARCA IDENTIFICADA-PLI14,PLI14,MANGUERA 1/4 ROJA PLIOVIC (229MTS/ROLLO) 250 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,52.00,true,Activo,SIN MARCA IDENTIFICADA,848
SIN MARCA IDENTIFICADA-PLI38,SIN MARCA IDENTIFICADA-PLI38,PLI38,MANGUERA 3/8 ROJA PLIOVIC (229MTS/ROLLO) 250 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,71.00,true,Activo,SIN MARCA IDENTIFICADA,849
SIN MARCA IDENTIFICADA-SER14,SIN MARCA IDENTIFICADA-SER14,SER14,MANGUERA ROJA CONTINENTAL FRONTIER 1⁄4 (152.4MTS/ROLLO) 250 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,60.00,true,Activo,SIN MARCA IDENTIFICADA,850
SIN MARCA IDENTIFICADA-SER38,SIN MARCA IDENTIFICADA-SER38,SER38,MANGUERA ROJA CONTINENTAL FRONTEIR 3/8 (152.4MTS/ROLLO) 250 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,74.00,true,Activo,SIN MARCA IDENTIFICADA,851
SIN MARCA IDENTIFICADA-SER34K,SIN MARCA IDENTIFICADA-SER34K,SER34K,MANGUERA 3/4 ROJA CONTINENTAL C/CONEXIONES (15 MTROS) 200 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,2224.00,true,Activo,SIN MARCA IDENTIFICADA,852
SIN MARCA IDENTIFICADA-SER34,SIN MARCA IDENTIFICADA-SER34,SER34,MANGUERA 3/4 ROJA CONTINENTAL C/CONEXIONES 200 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,134.00,true,Activo,SIN MARCA IDENTIFICADA,853
SIN MARCA IDENTIFICADA-SER12,SIN MARCA IDENTIFICADA-SER12,SER12,MANGUERA ROJA FRONTIER 1⁄2 (152.4 MTS/ROLLO) 200 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,96.00,true,Activo,SIN MARCA IDENTIFICADA,854
SIN MARCA IDENTIFICADA-GOR12,SIN MARCA IDENTIFICADA-GOR12,GOR12,MANGUERA GORILLA 1⁄2 500 PSI CONTINENTAL,,SIN MARCA IDENTIFICADA,MANGUERA,243.00,true,Activo,SIN MARCA IDENTIFICADA,855
SIN MARCA IDENTIFICADA-GOR38,SIN MARCA IDENTIFICADA-GOR38,GOR38,MANGUERA GORILA 3/8 500 PSI CONTINENTAL,,SIN MARCA IDENTIFICADA,MANGUERA,230.00,true,Activo,SIN MARCA IDENTIFICADA,856
SIN MARCA IDENTIFICADA-GOR14,SIN MARCA IDENTIFICADA-GOR14,GOR14,MANGUERA GORILA 1/4 500 PSI CONTINENTAL,,SIN MARCA IDENTIFICADA,MANGUERA,155.00,true,Activo,SIN MARCA IDENTIFICADA,857
SIN MARCA IDENTIFICADA-MRR15-1,SIN MARCA IDENTIFICADA-MRR15-1,MRR15-1,"MANGUERA RETRACTIL 1/4"" 15M 300 PSI REFORZADA",,SIN MARCA IDENTIFICADA,MANGUERA,2347.84,true,Activo,SIN MARCA IDENTIFICADA,858
SIN MARCA IDENTIFICADA-MMR15-3,SIN MARCA IDENTIFICADA-MMR15-3,MMR15-3,"MANGUERA RETRACTIL 1/2"" 15M 300PSI REFORZADA",,SIN MARCA IDENTIFICADA,MANGUERA,2800.24,true,Activo,SIN MARCA IDENTIFICADA,859
SIN MARCA IDENTIFICADA-MMR20-2,SIN MARCA IDENTIFICADA-MMR20-2,MMR20-2,"MANGUERA RETRACTIL 3/8"" 20M 300 PSI REFORZADA",,SIN MARCA IDENTIFICADA,MANGUERA,2700.48,true,Activo,SIN MARCA IDENTIFICADA,860
SIN MARCA IDENTIFICADA-MRR15-2,SIN MARCA IDENTIFICADA-MRR15-2,MRR15-2,"MANGUERA RETRACTIL 3/8"" 15M 300 PSI REFORZADA",,SIN MARCA IDENTIFICADA,MANGUERA,2499.80,true,Activo,SIN MARCA IDENTIFICADA,861
SIN MARCA IDENTIFICADA-MHR127,SIN MARCA IDENTIFICADA-MHR127,MHR127,MANGUERA DE HULE ROJA 1/4 300 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,31.32,true,Activo,SIN MARCA IDENTIFICADA,862
SIN MARCA IDENTIFICADA-MHR635,SIN MARCA IDENTIFICADA-MHR635,MHR635,MANGUERA DE HULE ROJA 3/8 300 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,38.63,true,Activo,SIN MARCA IDENTIFICADA,863
SIN MARCA IDENTIFICADA-MHR953,SIN MARCA IDENTIFICADA-MHR953,MHR953,MANGUERA DE HULE ROJA 1/2 300 PSI,,SIN MARCA IDENTIFICADA,MANGUERA,45.00,true,Activo,SIN MARCA IDENTIFICADA,864
SIN MARCA IDENTIFICADA-MRH350,SIN MARCA IDENTIFICADA-MRH350,MRH350,MANGUERA HIBRIDA 15 MTS 3/8 300LBS SALIDA 1/4,,SIN MARCA IDENTIFICADA,MANGUERA,315.00,true,Activo,SIN MARCA IDENTIFICADA,865
SIN MARCA IDENTIFICADA-MR15,SIN MARCA IDENTIFICADA-MR15,MR15,ROLLO MANGUERA 15 MTS 3/8 300LBS NEGRA SALIDA 1/4,,SIN MARCA IDENTIFICADA,MANGUERA,470.00,true,Activo,SIN MARCA IDENTIFICADA,866
SIN MARCA IDENTIFICADA-MPL 01,SIN MARCA IDENTIFICADA-MPL 01,MPL 01,MEDIDOR DE PROFUNDIDAD AGRICOLA METALICO,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,278.40,true,Activo,SIN MARCA IDENTIFICADA,871
SIN MARCA IDENTIFICADA-MPL 02,SIN MARCA IDENTIFICADA-MPL 02,MPL 02,MEDIDOR DE PROFUNDIDAD DIGITAL,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,229.68,true,Activo,SIN MARCA IDENTIFICADA,872
SIN MARCA IDENTIFICADA-MPL 03,SIN MARCA IDENTIFICADA-MPL 03,MPL 03,MEDIDOR DE PROFUNDIDAD METALICO,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,133.05,true,Activo,SIN MARCA IDENTIFICADA,873
SIN MARCA IDENTIFICADA-MPL 05,SIN MARCA IDENTIFICADA-MPL 05,MPL 05,MEDIDOR DE PROFUNDIDAD SEMAFORO,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,39.44,true,Activo,SIN MARCA IDENTIFICADA,874
SIN MARCA IDENTIFICADA-MPL 06,SIN MARCA IDENTIFICADA-MPL 06,MPL 06,MEDIDOR DE BARRENACION,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,301.60,true,Activo,SIN MARCA IDENTIFICADA,875
SIN MARCA IDENTIFICADA-MPL 07,SIN MARCA IDENTIFICADA-MPL 07,MPL 07,MEDIDOR LAPICERO DE PROFUNDIDAD AGRICOLA METALICO,,SIN MARCA IDENTIFICADA,MEDIDORES DE PROFUNDIDAD,120.64,true,Activo,SIN MARCA IDENTIFICADA,876
SIN MARCA IDENTIFICADA-CAR1,SIN MARCA IDENTIFICADA-CAR1,CAR1,"CARRETILLA DE MADERA 1 1⁄2 (1/16, 1/8, 1/4)",,SIN MARCA IDENTIFICADA,CARRETILLAS,66.55,true,Activo,SIN MARCA IDENTIFICADA,878
SIN MARCA IDENTIFICADA-CAR4,SIN MARCA IDENTIFICADA-CAR4,CAR4,CARRETILLA DE MADERA 2”,,SIN MARCA IDENTIFICADA,CARRETILLAS,72.50,true,Activo,SIN MARCA IDENTIFICADA,879
SIN MARCA IDENTIFICADA-CAR5,SIN MARCA IDENTIFICADA-CAR5,CAR5,CARRETILLA DE PLASTICO,,SIN MARCA IDENTIFICADA,CARRETILLAS,46.40,true,Activo,SIN MARCA IDENTIFICADA,880
SIN MARCA IDENTIFICADA-CAR6,SIN MARCA IDENTIFICADA-CAR6,CAR6,CARRETILLA RODILLO PLASTICO,,SIN MARCA IDENTIFICADA,CARRETILLAS,102.78,true,Activo,SIN MARCA IDENTIFICADA,881
SIN MARCA IDENTIFICADA-CAR7,SIN MARCA IDENTIFICADA-CAR7,CAR7,CARRETILLA-RASPADOR,,SIN MARCA IDENTIFICADA,CARRETILLAS,31.32,true,Activo,SIN MARCA IDENTIFICADA,882
SIN MARCA IDENTIFICADA-CAR8,SIN MARCA IDENTIFICADA-CAR8,CAR8,CARRETILLA RODILLO METALICO,,SIN MARCA IDENTIFICADA,CARRETILLAS,302.41,true,Activo,SIN MARCA IDENTIFICADA,883
SIN MARCA IDENTIFICADA-CAR9,SIN MARCA IDENTIFICADA-CAR9,CAR9,RASPADOR SEGUETA,,SIN MARCA IDENTIFICADA,CARRETILLAS,54.52,true,Activo,SIN MARCA IDENTIFICADA,884
SIN MARCA IDENTIFICADA-CAR10,SIN MARCA IDENTIFICADA-CAR10,CAR10,RASPADOR MANUAL DE AZADA,,SIN MARCA IDENTIFICADA,CARRETILLAS,66.47,true,Activo,SIN MARCA IDENTIFICADA,885
SIN MARCA IDENTIFICADA-INY6,SIN MARCA IDENTIFICADA-INY6,INY6,LEZNA DE MANGO DE PLASTICO O LIMA DE PLASTICO,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,50.81,true,Activo,SIN MARCA IDENTIFICADA,887
SIN MARCA IDENTIFICADA-INY7,SIN MARCA IDENTIFICADA-INY7,INY7,LEZNA O LIMA METALICA,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,78.65,true,Activo,SIN MARCA IDENTIFICADA,888
SIN MARCA IDENTIFICADA-INY8,SIN MARCA IDENTIFICADA-INY8,INY8,ESCAREAODOR METALICO 9MM,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,90.48,true,Activo,SIN MARCA IDENTIFICADA,889
SIN MARCA IDENTIFICADA-INY9,SIN MARCA IDENTIFICADA-INY9,INY9,KIT DE REPARACION LEZNA,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,82.24,true,Activo,SIN MARCA IDENTIFICADA,890
SIN MARCA IDENTIFICADA-INY10,SIN MARCA IDENTIFICADA-INY10,INY10,KIT DE AGUJAS LEZNAS,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,72.50,true,Activo,SIN MARCA IDENTIFICADA,891
SIN MARCA IDENTIFICADA-INY11,SIN MARCA IDENTIFICADA-INY11,INY11,PICAHIELO,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,52.43,true,Activo,SIN MARCA IDENTIFICADA,892
SIN MARCA IDENTIFICADA-INY12,SIN MARCA IDENTIFICADA-INY12,INY12,PARCHE STRING MADE IN USA,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,160.00,true,Activo,SIN MARCA IDENTIFICADA,893
SIN MARCA IDENTIFICADA-INY13,SIN MARCA IDENTIFICADA-INY13,INY13,PARCHE STRING RUBBER SEAL 4” ó 8”,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,81.66,true,Activo,SIN MARCA IDENTIFICADA,894
SIN MARCA IDENTIFICADA-KHM-001,SIN MARCA IDENTIFICADA-KHM-001,KHM-001,KIT DE HERRAMIENTA PARA BICICLETA,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,1049.80,true,Activo,SIN MARCA IDENTIFICADA,895
SIN MARCA IDENTIFICADA-KHM-002,SIN MARCA IDENTIFICADA-KHM-002,KHM-002,KIT DE REPARACION LEZNA CON CARTUCHO,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,330.00,true,Activo,SIN MARCA IDENTIFICADA,896
SIN MARCA IDENTIFICADA-KHM-003,SIN MARCA IDENTIFICADA-KHM-003,KHM-003,14 PCS KIT DE REPARACION CON CARTUCHO DE CO2,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,150.00,true,Activo,SIN MARCA IDENTIFICADA,897
SIN MARCA IDENTIFICADA-KHM-004,SIN MARCA IDENTIFICADA-KHM-004,KHM-004,KIT DE REPARACION LEZNA CON PINZAS,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,420.00,true,Activo,SIN MARCA IDENTIFICADA,898
SIN MARCA IDENTIFICADA-KHM-006,SIN MARCA IDENTIFICADA-KHM-006,KHM-006,BICIKIT EN BLISTER 12 PIEZAS,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,40.00,true,Activo,SIN MARCA IDENTIFICADA,899
SIN MARCA IDENTIFICADA-KHM-007,SIN MARCA IDENTIFICADA-KHM-007,KHM-007,BICI KIT CON ESPATULAS 10 PIEZAS,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,50.00,true,Activo,SIN MARCA IDENTIFICADA,900
SIN MARCA IDENTIFICADA-KHM-008,SIN MARCA IDENTIFICADA-KHM-008,KHM-008,ESTUCHE LEZNA METALICA,,SIN MARCA IDENTIFICADA,LEZNAS Y LIMAS,150.00,true,Activo,SIN MARCA IDENTIFICADA,901
SIN MARCA IDENTIFICADA-INY18,SIN MARCA IDENTIFICADA-INY18,INY18,KIT DE REPARACION PISTOLA,,SIN MARCA IDENTIFICADA,JERINGAS,550.00,true,Activo,SIN MARCA IDENTIFICADA,903
SIN MARCA IDENTIFICADA-INY2,SIN MARCA IDENTIFICADA-INY2,INY2,JERINGA METALICA,,SIN MARCA IDENTIFICADA,JERINGAS,81.20,true,Activo,SIN MARCA IDENTIFICADA,904
SIN MARCA IDENTIFICADA-INY3,SIN MARCA IDENTIFICADA-INY3,INY3,KIT DE REPARACION JERINGA,,SIN MARCA IDENTIFICADA,JERINGAS,130.00,true,Activo,SIN MARCA IDENTIFICADA,905
SIN MARCA IDENTIFICADA-INY4,SIN MARCA IDENTIFICADA-INY4,INY4,BOLSA DE TAPON AGUAYO,,SIN MARCA IDENTIFICADA,JERINGAS,29.50,true,Activo,SIN MARCA IDENTIFICADA,906
SIN MARCA IDENTIFICADA-INY5,SIN MARCA IDENTIFICADA-INY5,INY5,BOLSA DE TAPON VIC,,SIN MARCA IDENTIFICADA,JERINGAS,23.20,true,Activo,SIN MARCA IDENTIFICADA,907
SIN MARCA IDENTIFICADA-TTBH1,SIN MARCA IDENTIFICADA-TTBH1,TTBH1,CORTADOR DE SERIES,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,580.00,true,Activo,SIN MARCA IDENTIFICADA,910
SIN MARCA IDENTIFICADA-OXR,SIN MARCA IDENTIFICADA-OXR,OXR,CARDA DE TACHUELA,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,180.96,true,Activo,SIN MARCA IDENTIFICADA,911
SIN MARCA IDENTIFICADA-OXEH,SIN MARCA IDENTIFICADA-OXEH,OXEH,BASE PARA CARDA,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,130.00,true,Activo,SIN MARCA IDENTIFICADA,912
SIN MARCA IDENTIFICADA-R-4,SIN MARCA IDENTIFICADA-R-4,R-4,SEPARADORES PARA CUCHILLAS R425,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,180.00,true,Activo,SIN MARCA IDENTIFICADA,913
SIN MARCA IDENTIFICADA-425BJ,SIN MARCA IDENTIFICADA-425BJ,425BJ,"CUCHILLAS B&J (425, 115)",,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,232.00,true,Activo,SIN MARCA IDENTIFICADA,914
SIN MARCA IDENTIFICADA-CCS1,SIN MARCA IDENTIFICADA-CCS1,CCS1,CUCHILLO CURVO ZERASU,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,87.00,true,Activo,SIN MARCA IDENTIFICADA,915
SIN MARCA IDENTIFICADA-CUE1,SIN MARCA IDENTIFICADA-CUE1,CUE1,CUCHILLO RECTO Y CURVO,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,64.96,true,Activo,SIN MARCA IDENTIFICADA,916
SIN MARCA IDENTIFICADA-R5,SIN MARCA IDENTIFICADA-R5,R5,CUCHILLA R-5 DE ESTRELLA,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,169.36,true,Activo,SIN MARCA IDENTIFICADA,917
SIN MARCA IDENTIFICADA-R6,SIN MARCA IDENTIFICADA-R6,R6,CUCHILLA R-6 DE ESTRELLA,,SIN MARCA IDENTIFICADA,CARDAS Y CUCHILLOS,258.00,true,Activo,SIN MARCA IDENTIFICADA,918
SIN MARCA IDENTIFICADA-101,SIN MARCA IDENTIFICADA-101,101,CARDAS DE ALAMBRE 101,,SIN MARCA IDENTIFICADA,DE ALAMBRE,254.04,true,Activo,SIN MARCA IDENTIFICADA,920
SIN MARCA IDENTIFICADA-102,SIN MARCA IDENTIFICADA-102,102,CARDAS DE ALAMBRE 102,,SIN MARCA IDENTIFICADA,DE ALAMBRE,287.30,true,Activo,SIN MARCA IDENTIFICADA,921
SIN MARCA IDENTIFICADA-103,SIN MARCA IDENTIFICADA-103,103,CARDAS DE ALAMBRE 103,,SIN MARCA IDENTIFICADA,DE ALAMBRE,365.98,true,Activo,SIN MARCA IDENTIFICADA,922
SIN MARCA IDENTIFICADA-42013,SIN MARCA IDENTIFICADA-42013,42013,CARDAS DE ALAMBRE AHULADA 103,,SIN MARCA IDENTIFICADA,DE ALAMBRE,453.56,true,Activo,SIN MARCA IDENTIFICADA,923
SIN MARCA IDENTIFICADA-42028,SIN MARCA IDENTIFICADA-42028,42028,CARDA CIRCULAR DE ALAMBRE C/VASTAGO,,SIN MARCA IDENTIFICADA,DE ALAMBRE,12.76,true,Activo,SIN MARCA IDENTIFICADA,924
SIN MARCA IDENTIFICADA-42009,SIN MARCA IDENTIFICADA-42009,42009,CARDA TRENZADA,,SIN MARCA IDENTIFICADA,DE ALAMBRE,588.00,true,Activo,SIN MARCA IDENTIFICADA,925
SIN MARCA IDENTIFICADA-810604,SIN MARCA IDENTIFICADA-810604,810604,CORTADOR ROTATIVO HUECO 1 1/4 3 PIEZAS,,SIN MARCA IDENTIFICADA,DE ALAMBRE,1597.32,true,Activo,SIN MARCA IDENTIFICADA,926
SIN MARCA IDENTIFICADA-810607,SIN MARCA IDENTIFICADA-810607,810607,CORTADOR ROTATIVO HUECO 3/4 3 PIZAS,,SIN MARCA IDENTIFICADA,DE ALAMBRE,1748.12,true,Activo,SIN MARCA IDENTIFICADA,927
SIN MARCA IDENTIFICADA-840610,SIN MARCA IDENTIFICADA-840610,840610,CORTADOR 2 ROTATIVO HUECO 2 PIEZAS,,SIN MARCA IDENTIFICADA,DE ALAMBRE,1996.36,true,Activo,SIN MARCA IDENTIFICADA,928
SIN MARCA IDENTIFICADA-42015,SIN MARCA IDENTIFICADA-42015,42015,CEPILLO ALAMBRE 3” Y 2”,,SIN MARCA IDENTIFICADA,DE ALAMBRE,169.36,true,Activo,SIN MARCA IDENTIFICADA,929
SIN MARCA IDENTIFICADA-42108,SIN MARCA IDENTIFICADA-42108,42108,COPA DE ALAMBRE ECONOMICA,,SIN MARCA IDENTIFICADA,DE ALAMBRE,15.08,true,Activo,SIN MARCA IDENTIFICADA,930
SIN MARCA IDENTIFICADA-42017,SIN MARCA IDENTIFICADA-42017,42017,CEPILLO ENCAPSULADO 3” Y 2”,,SIN MARCA IDENTIFICADA,DE ALAMBRE,235.48,true,Activo,SIN MARCA IDENTIFICADA,931
SIN MARCA IDENTIFICADA-RH129,SIN MARCA IDENTIFICADA-RH129,RH129,"SSG 390 COPA DE RUBBERHOG 129 4"" X 1 1/2",,SIN MARCA IDENTIFICADA,CORTADOR DE CAUCHO,1917.48,true,Activo,SIN MARCA IDENTIFICADA,934
